ID,DamageReplaceStatF,DamageSecondaryF,DamageReplaceStat,DamageSecondary,EpicF_0,EpicF_1,EpicF_2,EpicF_3,EpicF_4,SuperiorF_0,SuperiorF_1,SuperiorF_2,SuperiorF_3,SuperiorF_4,GoodF_0,GoodF_1,GoodF_2,GoodF_3,GoodF_4,Epic_0,Epic_1,Epic_2,Epic_3,Epic_4,Superior_0,Superior_1,Superior_2,Superior_3,Superior_4,Good_0,Good_1,Good_2,Good_3,Good_4
410,341.0185546875,541.88140869141,341,541,854.74810791016,641.06109619141,480.79580688477,427.37405395508,427.37405395508,854.74810791016,641.06109619141,480.79580688477,427.37405395508,427.37405395508,854.74810791016,641.06109619141,480.79580688477,427.37405395508,427.37405395508,854,641,480,427,427,854,641,480,427,427,854,641,480,427,427
411,344.51495361328,550.23956298828,344,550,862.74938964844,647.06207275391,485.29653930664,431.37469482422,431.37469482422,862.74938964844,647.06207275391,485.29653930664,431.37469482422,431.37469482422,862.74938964844,647.06207275391,485.29653930664,431.37469482422,431.37469482422,862,647,485,431,431,862,647,485,431,431,862,647,485,431,431
412,348.04690551758,558.70672607422,348,558,870.82562255859,653.11920166016,489.83941650391,435.4128112793,435.4128112793,870.82562255859,653.11920166016,489.83941650391,435.4128112793,435.4128112793,870.82562255859,653.11920166016,489.83941650391,435.4128112793,435.4128112793,870,653,489,435,435,870,653,489,435,435,870,653,489,435,435
413,351.61480712891,567.28424072266,351,567,878.97741699219,659.23309326172,494.4248046875,439.48870849609,439.48870849609,878.97741699219,659.23309326172,494.4248046875,439.48870849609,439.48870849609,878.97741699219,659.23309326172,494.4248046875,439.48870849609,439.48870849609,878,659,494,439,439,878,659,494,439,439,878,659,494,439,439
414,355.2190246582,575.97332763672,355,575,887.20550537109,665.40417480469,499.05310058594,443.60275268555,443.60275268555,887.20550537109,665.40417480469,499.05310058594,443.60275268555,443.60275268555,887.20550537109,665.40417480469,499.05310058594,443.60275268555,443.60275268555,887,665,499,443,443,887,665,499,443,443,887,665,499,443,443
415,358.85989379883,584.77545166016,358,584,895.51068115234,671.63299560547,503.72476196289,447.75534057617,447.75534057617,895.51068115234,671.63299560547,503.72476196289,447.75534057617,447.75534057617,895.51068115234,671.63299560547,503.72476196289,447.75534057617,447.75534057617,895,671,503,447,447,895,671,503,447,447,895,671,503,447,447
416,362.53778076172,593.69183349609,362,593,903.8935546875,677.92016601563,508.44012451172,451.94677734375,451.94677734375,903.8935546875,677.92016601563,508.44012451172,451.94677734375,451.94677734375,903.8935546875,677.92016601563,508.44012451172,451.94677734375,451.94677734375,903,677,508,451,451,903,677,508,451,451,903,677,508,451,451
417,366.25311279297,602.72393798828,366,602,912.35491943359,684.26617431641,513.19964599609,456.1774597168,456.1774597168,912.35491943359,684.26617431641,513.19964599609,456.1774597168,456.1774597168,912.35491943359,684.26617431641,513.19964599609,456.1774597168,456.1774597168,912,684,513,456,456,912,684,513,456,456,912,684,513,456,456
418,370.00622558594,611.87310791016,370,611,920.89544677734,690.67156982422,518.00372314453,460.44772338867,460.44772338867,920.89544677734,690.67156982422,518.00372314453,460.44772338867,460.44772338867,920.89544677734,690.67156982422,518.00372314453,460.44772338867,460.44772338867,920,690,518,460,460,920,690,518,460,460,920,690,518,460,460
419,373.79751586914,621.14074707031,373,621,929.51599121094,697.13696289063,522.85272216797,464.75799560547,464.75799560547,929.51599121094,697.13696289063,522.85272216797,464.75799560547,464.75799560547,929.51599121094,697.13696289063,522.85272216797,464.75799560547,464.75799560547,929,697,522,464,464,929,697,522,464,464,929,697,522,464,464
420,377.62734985352,630.5283203125,377,630,938.21716308594,703.66290283203,527.74713134766,469.10858154297,469.10858154297,938.21716308594,703.66290283203,527.74713134766,469.10858154297,469.10858154297,938.21716308594,703.66290283203,527.74713134766,469.10858154297,469.10858154297,938,703,527,469,469,938,703,527,469,469,938,703,527,469,469
421,381.49612426758,640.03717041016,381,640,946.99981689453,710.24987792969,532.68737792969,473.49990844727,473.49990844727,946.99981689453,710.24987792969,532.68737792969,473.49990844727,473.49990844727,946.99981689453,710.24987792969,532.68737792969,473.49990844727,473.49990844727,946,710,532,473,473,946,710,532,473,473,946,710,532,473,473
422,385.40423583984,649.66882324219,385,649,955.86468505859,716.89849853516,537.67388916016,477.9323425293,477.9323425293,955.86468505859,716.89849853516,537.67388916016,477.9323425293,477.9323425293,955.86468505859,716.89849853516,537.67388916016,477.9323425293,477.9323425293,955,716,537,477,477,955,716,537,477,477,955,716,537,477,477
423,389.35211181641,659.42468261719,389,659,964.81256103516,723.60943603516,542.70709228516,482.40628051758,482.40628051758,964.81256103516,723.60943603516,542.70709228516,482.40628051758,482.40628051758,964.81256103516,723.60943603516,542.70709228516,482.40628051758,482.40628051758,964,723,542,482,482,964,723,542,482,482,964,723,542,482,482
424,393.3401184082,669.30627441406,393,669,973.84417724609,730.38311767578,547.78735351563,486.92208862305,486.92208862305,973.84417724609,730.38311767578,547.78735351563,486.92208862305,486.92208862305,973.84417724609,730.38311767578,547.78735351563,486.92208862305,486.92208862305,973,730,547,486,486,973,730,547,486,486,973,730,547,486,486
425,397.36865234375,679.31506347656,397,679,982.96032714844,737.22027587891,552.91516113281,491.48016357422,491.48016357422,982.96032714844,737.22027587891,552.91516113281,491.48016357422,491.48016357422,982.96032714844,737.22027587891,552.91516113281,491.48016357422,491.48016357422,982,737,552,491,491,982,737,552,491,491,982,737,552,491,491
426,401.43817138672,689.45263671875,401,689,992.16180419922,744.12139892578,558.09100341797,496.08090209961,496.08090209961,992.16180419922,744.12139892578,558.09100341797,496.08090209961,496.08090209961,992.16180419922,744.12139892578,558.09100341797,496.08090209961,496.08090209961,992,744,558,496,496,992,744,558,496,496,992,744,558,496,496
427,405.54904174805,699.72045898438,405,699,1001.4495239258,751.08709716797,563.31530761719,500.72473144531,500.72473144531,1001.4495239258,751.08709716797,563.31530761719,500.72473144531,500.72473144531,1001.4495239258,751.08709716797,563.31530761719,500.72473144531,500.72473144531,1001,751,563,500,500,1001,751,563,500,500,1001,751,563,500,500
428,409.70169067383,710.12005615234,409,710,1010.8239746094,758.11804199219,568.58850097656,505.41201782227,505.41201782227,1010.8239746094,758.11804199219,568.58850097656,505.41201782227,505.41201782227,1010.8239746094,758.11804199219,568.58850097656,505.41201782227,505.41201782227,1010,758,568,505,505,1010,758,568,505,505,1010,758,568,505,505
429,413.89654541016,720.65307617188,413,720,1020.2863769531,765.21478271484,573.91107177734,510.14318847656,510.14318847656,1020.2863769531,765.21478271484,573.91107177734,510.14318847656,510.14318847656,1020.2863769531,765.21478271484,573.91107177734,510.14318847656,510.14318847656,1020,765,573,510,510,1020,765,573,510,510,1020,765,573,510,510
430,418.1340637207,731.32110595703,418,731,1029.8372802734,772.3779296875,579.28344726563,514.91864013672,514.91864013672,1029.8372802734,772.3779296875,579.28344726563,514.91864013672,514.91864013672,1029.8372802734,772.3779296875,579.28344726563,514.91864013672,514.91864013672,1029,772,579,514,514,1029,772,579,514,514,1029,772,579,514,514
431,422.41461181641,742.12567138672,422,742,1039.4775390625,779.60821533203,584.70611572266,519.73876953125,519.73876953125,1039.4775390625,779.60821533203,584.70611572266,519.73876953125,519.73876953125,1039.4775390625,779.60821533203,584.70611572266,519.73876953125,519.73876953125,1039,779,584,519,519,1039,779,584,519,519,1039,779,584,519,519
432,426.73867797852,753.06842041016,426,753,1049.2081298828,786.90612792969,590.17956542969,524.60406494141,524.60406494141,1049.2081298828,786.90612792969,590.17956542969,524.60406494141,524.60406494141,1049.2081298828,786.90612792969,590.17956542969,524.60406494141,524.60406494141,1049,786,590,524,524,1049,786,590,524,524,1049,786,590,524,524
433,431.10668945313,764.15106201172,431,764,1059.0297851562,794.27233886719,595.70422363281,529.51489257813,529.51489257813,1059.0297851562,794.27233886719,595.70422363281,529.51489257813,529.51489257813,1059.0297851562,794.27233886719,595.70422363281,529.51489257813,529.51489257813,1059,794,595,529,529,1059,794,595,529,529,1059,794,595,529,529
434,435.51907348633,775.37518310547,435,775,1068.943359375,801.70751953125,601.28063964844,534.4716796875,534.4716796875,1068.943359375,801.70751953125,601.28063964844,534.4716796875,534.4716796875,1068.943359375,801.70751953125,601.28063964844,534.4716796875,534.4716796875,1068,801,601,534,534,1068,801,601,534,534,1068,801,601,534,534
435,439.9762878418,786.74243164063,439,786,1078.9497070312,809.21234130859,606.90924072266,539.47485351563,539.47485351563,1078.9497070312,809.21234130859,606.90924072266,539.47485351563,539.47485351563,1078.9497070312,809.21234130859,606.90924072266,539.47485351563,539.47485351563,1078,809,606,539,539,1078,809,606,539,539,1078,809,606,539,539
436,444.47882080078,798.25457763672,444,798,1089.0498046875,816.78735351563,612.59051513672,544.52490234375,544.52490234375,1089.0498046875,816.78735351563,612.59051513672,544.52490234375,544.52490234375,1089.0498046875,816.78735351563,612.59051513672,544.52490234375,544.52490234375,1089,816,612,544,544,1089,816,612,544,544,1089,816,612,544,544
437,449.02703857422,809.91333007813,449,809,1099.2443847656,824.43328857422,618.32495117188,549.62219238281,549.62219238281,1099.2443847656,824.43328857422,618.32495117188,549.62219238281,549.62219238281,1099.2443847656,824.43328857422,618.32495117188,549.62219238281,549.62219238281,1099,824,618,549,549,1099,824,618,549,549,1099,824,618,549,549
438,453.62149047852,821.72039794922,453,821,1109.5344238281,832.15081787109,624.11309814453,554.76721191406,554.76721191406,1109.5344238281,832.15081787109,624.11309814453,554.76721191406,554.76721191406,1109.5344238281,832.15081787109,624.11309814453,554.76721191406,554.76721191406,1109,832,624,554,554,1109,832,624,554,554,1109,832,624,554,554
439,458.26263427734,833.67755126953,458,833,1119.9207763672,839.94061279297,629.95544433594,559.96038818359,559.96038818359,1119.9207763672,839.94061279297,629.95544433594,559.96038818359,559.96038818359,1119.9207763672,839.94061279297,629.95544433594,559.96038818359,559.96038818359,1119,839,629,559,559,1119,839,629,559,559,1119,839,629,559,559
440,462.9508972168,845.78656005859,462,845,1130.4044189453,847.80328369141,635.85247802734,565.20220947266,565.20220947266,1130.4044189453,847.80328369141,635.85247802734,565.20220947266,565.20220947266,1130.4044189453,847.80328369141,635.85247802734,565.20220947266,565.20220947266,1130,847,635,565,565,1130,847,635,565,565,1130,847,635,565,565
441,467.68676757813,858.04925537109,467,858,1140.9860839844,855.73956298828,641.8046875,570.49304199219,570.49304199219,1140.9860839844,855.73956298828,641.8046875,570.49304199219,570.49304199219,1140.9860839844,855.73956298828,641.8046875,570.49304199219,570.49304199219,1140,855,641,570,570,1140,855,641,570,570,1140,855,641,570,570
442,472.47073364258,870.46734619141,472,870,1151.6668701172,863.75018310547,647.81262207031,575.83343505859,575.83343505859,1151.6668701172,863.75018310547,647.81262207031,575.83343505859,575.83343505859,1151.6668701172,863.75018310547,647.81262207031,575.83343505859,575.83343505859,1151,863,647,575,575,1151,863,647,575,575,1151,863,647,575,575
443,477.30328369141,883.04278564453,477,883,1162.4476318359,871.83575439453,653.87677001953,581.22381591797,581.22381591797,1162.4476318359,871.83575439453,653.87677001953,581.22381591797,581.22381591797,1162.4476318359,871.83575439453,653.87677001953,581.22381591797,581.22381591797,1162,871,653,581,581,1162,871,653,581,581,1162,871,653,581,581
444,482.18493652344,895.77740478516,482,895,1173.3293457031,879.99700927734,659.99774169922,586.66467285156,586.66467285156,1173.3293457031,879.99700927734,659.99774169922,586.66467285156,586.66467285156,1173.3293457031,879.99700927734,659.99774169922,586.66467285156,586.66467285156,1173,879,659,586,586,1173,879,659,586,586,1173,879,659,586,586
445,487.11611938477,908.67303466797,487,908,1184.3128662109,888.23461914063,666.17596435547,592.15643310547,592.15643310547,1184.3128662109,888.23461914063,666.17596435547,592.15643310547,592.15643310547,1184.3128662109,888.23461914063,666.17596435547,592.15643310547,592.15643310547,1184,888,666,592,592,1184,888,666,592,592,1184,888,666,592,592
446,492.0973815918,921.73156738281,492,921,1195.3991699219,896.54943847656,672.41204833984,597.69958496094,597.69958496094,1195.3991699219,896.54943847656,672.41204833984,597.69958496094,597.69958496094,1195.3991699219,896.54943847656,672.41204833984,597.69958496094,597.69958496094,1195,896,672,597,597,1195,896,672,597,597,1195,896,672,597,597
447,497.12924194336,934.95501708984,497,934,1206.5893554688,904.94201660156,678.70654296875,603.29467773438,603.29467773438,1206.5893554688,904.94201660156,678.70654296875,603.29467773438,603.29467773438,1206.5893554688,904.94201660156,678.70654296875,603.29467773438,603.29467773438,1206,904,678,603,603,1206,904,678,603,603,1206,904,678,603,603
448,502.21215820313,948.34521484375,502,948,1217.8842773438,913.41320800781,685.05987548828,608.94213867188,608.94213867188,1217.8842773438,913.41320800781,685.05987548828,608.94213867188,608.94213867188,1217.8842773438,913.41320800781,685.05987548828,608.94213867188,608.94213867188,1217,913,685,608,608,1217,913,685,608,608,1217,913,685,608,608
449,507.3466796875,961.90417480469,507,961,1229.2849121094,921.96362304688,691.47271728516,614.64245605469,614.64245605469,1229.2849121094,921.96362304688,691.47271728516,614.64245605469,614.64245605469,1229.2849121094,921.96362304688,691.47271728516,614.64245605469,614.64245605469,1229,921,691,614,614,1229,921,691,614,614,1229,921,691,614,614
450,512.53332519531,975.63391113281,512,975,1240.7922363281,930.59417724609,697.94561767578,620.39611816406,620.39611816406,1240.7922363281,930.59417724609,697.94561767578,620.39611816406,620.39611816406,1240.7922363281,930.59417724609,697.94561767578,620.39611816406,620.39611816406,1240,930,697,620,620,1240,930,697,620,620,1240,930,697,620,620
451,517.77264404297,989.53643798828,517,989,1252.4072265625,939.30548095703,704.47906494141,626.20361328125,626.20361328125,1252.4072265625,939.30548095703,704.47906494141,626.20361328125,626.20361328125,1252.4072265625,939.30548095703,704.47906494141,626.20361328125,626.20361328125,1252,939,704,626,626,1252,939,704,626,626,1252,939,704,626,626
452,523.06512451172,1003.6137084961,523,1003,1264.1311035156,948.09832763672,711.07373046875,632.06555175781,632.06555175781,1264.1311035156,948.09832763672,711.07373046875,632.06555175781,632.06555175781,1264.1311035156,948.09832763672,711.07373046875,632.06555175781,632.06555175781,1264,948,711,632,632,1264,948,711,632,632,1264,948,711,632,632
453,528.41131591797,1017.8677978516,528,1017,1275.9645996094,956.97344970703,717.73010253906,637.98229980469,637.98229980469,1275.9645996094,956.97344970703,717.73010253906,637.98229980469,637.98229980469,1275.9645996094,956.97344970703,717.73010253906,637.98229980469,637.98229980469,1275,956,717,637,637,1275,956,717,637,637,1275,956,717,637,637
454,533.81170654297,1032.3009033203,533,1032,1287.9089355469,965.93170166016,724.44879150391,643.95446777344,643.95446777344,1287.9089355469,965.93170166016,724.44879150391,643.95446777344,643.95446777344,1287.9089355469,965.93170166016,724.44879150391,643.95446777344,643.95446777344,1287,965,724,643,643,1287,965,724,643,643,1287,965,724,643,643
455,539.26696777344,1046.9149169922,539,1046,1299.9650878906,974.97375488281,731.23034667969,649.98254394531,649.98254394531,1299.9650878906,974.97375488281,731.23034667969,649.98254394531,649.98254394531,1299.9650878906,974.97375488281,731.23034667969,649.98254394531,649.98254394531,1299,974,731,649,649,1299,974,731,649,649,1299,974,731,649,649
456,544.77758789063,1061.7121582031,544,1061,1312.1340332031,984.10052490234,738.07537841797,656.06701660156,656.06701660156,1312.1340332031,984.10052490234,738.07537841797,656.06701660156,656.06701660156,1312.1340332031,984.10052490234,738.07537841797,656.06701660156,656.06701660156,1312,984,738,656,656,1312,984,738,656,656,1312,984,738,656,656
457,550.34411621094,1076.6945800781,550,1076,1324.4168701172,993.31268310547,744.98449707031,662.20843505859,662.20843505859,1324.4168701172,993.31268310547,744.98449707031,662.20843505859,662.20843505859,1324.4168701172,993.31268310547,744.98449707031,662.20843505859,662.20843505859,1324,993,744,662,662,1324,993,744,662,662,1324,993,744,662,662
458,555.96710205078,1091.8646240234,555,1091,1336.8148193359,1002.6110839844,751.95831298828,668.40740966797,668.40740966797,1336.8148193359,1002.6110839844,751.95831298828,668.40740966797,668.40740966797,1336.8148193359,1002.6110839844,751.95831298828,668.40740966797,668.40740966797,1336,1002,751,668,668,1336,1002,751,668,668,1336,1002,751,668,668
459,561.64715576172,1107.2242431641,561,1107,1349.3287353516,1011.9965209961,758.99737548828,674.66436767578,674.66436767578,1349.3287353516,1011.9965209961,758.99737548828,674.66436767578,674.66436767578,1349.3287353516,1011.9965209961,758.99737548828,674.66436767578,674.66436767578,1349,1011,758,674,674,1349,1011,758,674,674,1349,1011,758,674,674
460,567.38482666016,1122.7757568359,567,1122,1361.9598388672,1021.4697875977,766.10235595703,680.97991943359,680.97991943359,1361.9598388672,1021.4697875977,766.10235595703,680.97991943359,680.97991943359,1361.9598388672,1021.4697875977,766.10235595703,680.97991943359,680.97991943359,1361,1021,766,680,680,1361,1021,766,680,680,1361,1021,766,680,680
461,573.1806640625,1138.5213623047,573,1138,1374.7091064453,1031.0318603516,773.27386474609,687.35455322266,687.35455322266,1374.7091064453,1031.0318603516,773.27386474609,687.35455322266,687.35455322266,1374.7091064453,1031.0318603516,773.27386474609,687.35455322266,687.35455322266,1374,1031,773,687,687,1374,1031,773,687,687,1374,1031,773,687,687
462,579.03533935547,1154.4635009766,579,1154,1387.5777587891,1040.6833496094,780.51251220703,693.78887939453,693.78887939453,1387.5777587891,1040.6833496094,780.51251220703,693.78887939453,693.78887939453,1387.5777587891,1040.6833496094,780.51251220703,693.78887939453,693.78887939453,1387,1040,780,693,693,1387,1040,780,693,693,1387,1040,780,693,693
463,584.94940185547,1170.6042480469,584,1170,1400.5668945312,1050.4251708984,787.81884765625,700.28344726563,700.28344726563,1400.5668945312,1050.4251708984,787.81884765625,700.28344726563,700.28344726563,1400.5668945312,1050.4251708984,787.81884765625,700.28344726563,700.28344726563,1400,1050,787,700,700,1400,1050,787,700,700,1400,1050,787,700,700
464,590.92340087891,1186.9460449219,590,1186,1413.6776123047,1060.2581787109,795.19366455078,706.83880615234,706.83880615234,1413.6776123047,1060.2581787109,795.19366455078,706.83880615234,706.83880615234,1413.6776123047,1060.2581787109,795.19366455078,706.83880615234,706.83880615234,1413,1060,795,706,706,1413,1060,795,706,706,1413,1060,795,706,706
465,596.9580078125,1203.4910888672,596,1203,1426.9110107422,1070.1832275391,802.63745117188,713.45550537109,713.45550537109,1426.9110107422,1070.1832275391,802.63745117188,713.45550537109,713.45550537109,1426.9110107422,1070.1832275391,802.63745117188,713.45550537109,713.45550537109,1426,1070,802,713,713,1426,1070,802,713,713,1426,1070,802,713,713
466,603.05383300781,1220.2420654297,603,1220,1440.2683105469,1080.2012939453,810.15093994141,720.13415527344,720.13415527344,1440.2683105469,1080.2012939453,810.15093994141,720.13415527344,720.13415527344,1440.2683105469,1080.2012939453,810.15093994141,720.13415527344,720.13415527344,1440,1080,810,720,720,1440,1080,810,720,720,1440,1080,810,720,720
467,609.21148681641,1237.2010498047,609,1237,1453.7507324219,1090.3129882812,817.73480224609,726.87536621094,726.87536621094,1453.7507324219,1090.3129882812,817.73480224609,726.87536621094,726.87536621094,1453.7507324219,1090.3129882812,817.73480224609,726.87536621094,726.87536621094,1453,1090,817,726,726,1453,1090,817,726,726,1453,1090,817,726,726
468,615.43151855469,1254.3707275391,615,1254,1467.3592529297,1100.51953125,825.38958740234,733.67962646484,733.67962646484,1467.3592529297,1100.51953125,825.38958740234,733.67962646484,733.67962646484,1467.3592529297,1100.51953125,825.38958740234,733.67962646484,733.67962646484,1467,1100,825,733,733,1467,1100,825,733,733,1467,1100,825,733,733
469,621.71466064453,1271.7534179688,621,1271,1481.0952148438,1110.8214111328,833.11608886719,740.54760742188,740.54760742188,1481.0952148438,1110.8214111328,833.11608886719,740.54760742188,740.54760742188,1481.0952148438,1110.8214111328,833.11608886719,740.54760742188,740.54760742188,1481,1110,833,740,740,1481,1110,833,740,740,1481,1110,833,740,740
470,628.0615234375,1289.3515625,628,1289,1494.9598388672,1121.2198486328,840.91485595703,747.47991943359,747.47991943359,1494.9598388672,1121.2198486328,840.91485595703,747.47991943359,747.47991943359,1494.9598388672,1121.2198486328,840.91485595703,747.47991943359,747.47991943359,1494,1121,840,747,747,1494,1121,840,747,747,1494,1121,840,747,747
471,634.47271728516,1307.1677246094,634,1307,1508.9541015625,1131.7155761719,848.78668212891,754.47705078125,754.47705078125,1508.9541015625,1131.7155761719,848.78668212891,754.47705078125,754.47705078125,1508.9541015625,1131.7155761719,848.78668212891,754.47705078125,754.47705078125,1508,1131,848,754,754,1508,1131,848,754,754,1508,1131,848,754,754
472,640.94885253906,1325.2045898438,640,1325,1523.0794677734,1142.3095703125,856.73217773438,761.53973388672,761.53973388672,1523.0794677734,1142.3095703125,856.73217773438,761.53973388672,761.53973388672,1523.0794677734,1142.3095703125,856.73217773438,761.53973388672,761.53973388672,1523,1142,856,761,761,1523,1142,856,761,761,1523,1142,856,761,761
473,647.49072265625,1343.4644775391,647,1343,1537.3370361328,1153.0028076172,864.75207519531,768.66851806641,768.66851806641,1537.3370361328,1153.0028076172,864.75207519531,768.66851806641,768.66851806641,1537.3370361328,1153.0028076172,864.75207519531,768.66851806641,768.66851806641,1537,1153,864,768,768,1537,1153,864,768,768,1537,1153,864,768,768
474,654.09881591797,1361.9501953125,654,1361,1551.7280273438,1163.7960205078,872.84698486328,775.86401367188,775.86401367188,1551.7280273438,1163.7960205078,872.84698486328,775.86401367188,775.86401367188,1551.7280273438,1163.7960205078,872.84698486328,775.86401367188,775.86401367188,1551,1163,872,775,775,1551,1163,872,775,775,1551,1163,872,775,775
475,660.77398681641,1380.6641845703,660,1380,1566.2537841797,1174.6903076172,881.01776123047,783.12689208984,783.12689208984,1566.2537841797,1174.6903076172,881.01776123047,783.12689208984,783.12689208984,1566.2537841797,1174.6903076172,881.01776123047,783.12689208984,783.12689208984,1566,1174,881,783,783,1566,1174,881,783,783,1566,1174,881,783,783
476,667.51672363281,1399.6092529297,667,1399,1580.9155273438,1185.6866455078,889.26495361328,790.45776367188,790.45776367188,1580.9155273438,1185.6866455078,889.26495361328,790.45776367188,790.45776367188,1580.9155273438,1185.6866455078,889.26495361328,790.45776367188,790.45776367188,1580,1185,889,790,790,1580,1185,889,790,790,1580,1185,889,790,790
477,674.32781982422,1418.7879638672,674,1418,1595.7144775391,1196.7857666016,897.58935546875,797.85723876953,797.85723876953,1595.7144775391,1196.7857666016,897.58935546875,797.85723876953,797.85723876953,1595.7144775391,1196.7857666016,897.58935546875,797.85723876953,797.85723876953,1595,1196,897,797,797,1595,1196,897,797,797,1595,1196,897,797,797
478,681.2080078125,1438.203125,681,1438,1610.6519775391,1207.9888916016,905.99169921875,805.32598876953,805.32598876953,1610.6519775391,1207.9888916016,905.99169921875,805.32598876953,805.32598876953,1610.6519775391,1207.9888916016,905.99169921875,805.32598876953,805.32598876953,1610,1207,905,805,805,1610,1207,905,805,805,1610,1207,905,805,805
479,688.15783691406,1457.8575439453,688,1457,1625.7292480469,1219.296875,914.47271728516,812.86462402344,812.86462402344,1625.7292480469,1219.296875,914.47271728516,812.86462402344,812.86462402344,1625.7292480469,1219.296875,914.47271728516,812.86462402344,812.86462402344,1625,1219,914,812,812,1625,1219,914,812,812,1625,1219,914,812,812
480,695.17810058594,1477.7537841797,695,1477,1640.9477539062,1230.7108154297,923.03308105469,820.47387695313,820.47387695313,1640.9477539062,1230.7108154297,923.03308105469,820.47387695313,820.47387695313,1640.9477539062,1230.7108154297,923.03308105469,820.47387695313,820.47387695313,1640,1230,923,820,820,1640,1230,923,820,820,1640,1230,923,820,820
481,702.26953125,1497.8947753906,702,1497,1656.30859375,1242.2314453125,931.67358398438,828.154296875,828.154296875,1656.30859375,1242.2314453125,931.67358398438,828.154296875,828.154296875,1656.30859375,1242.2314453125,931.67358398438,828.154296875,828.154296875,1656,1242,931,828,828,1656,1242,931,828,828,1656,1242,931,828,828
482,709.43273925781,1518.2834472656,709,1518,1671.8133544922,1253.8599853516,940.39501953125,835.90667724609,835.90667724609,1671.8133544922,1253.8599853516,940.39501953125,835.90667724609,835.90667724609,1671.8133544922,1253.8599853516,940.39501953125,835.90667724609,835.90667724609,1671,1253,940,835,835,1671,1253,940,835,835,1671,1253,940,835,835
483,716.66857910156,1538.9224853516,716,1538,1687.4631347656,1265.5974121094,949.19805908203,843.73156738281,843.73156738281,1687.4631347656,1265.5974121094,949.19805908203,843.73156738281,843.73156738281,1687.4631347656,1265.5974121094,949.19805908203,843.73156738281,843.73156738281,1687,1265,949,843,843,1687,1265,949,843,843,1687,1265,949,843,843
484,723.97772216797,1559.8149414062,723,1559,1703.2595214844,1277.4447021484,958.08349609375,851.62976074219,851.62976074219,1703.2595214844,1277.4447021484,958.08349609375,851.62976074219,851.62976074219,1703.2595214844,1277.4447021484,958.08349609375,851.62976074219,851.62976074219,1703,1277,958,851,851,1703,1277,958,851,851,1703,1277,958,851,851
485,731.36090087891,1580.9636230469,731,1580,1719.2037353516,1289.4028320312,967.05212402344,859.60186767578,859.60186767578,1719.2037353516,1289.4028320312,967.05212402344,859.60186767578,859.60186767578,1719.2037353516,1289.4028320312,967.05212402344,859.60186767578,859.60186767578,1719,1289,967,859,859,1719,1289,967,859,859,1719,1289,967,859,859
486,738.81884765625,1602.3715820312,738,1602,1735.2972412109,1301.4729003906,976.10467529297,867.64862060547,867.64862060547,1735.2972412109,1301.4729003906,976.10467529297,867.64862060547,867.64862060547,1735.2972412109,1301.4729003906,976.10467529297,867.64862060547,867.64862060547,1735,1301,976,867,867,1735,1301,976,867,867,1735,1301,976,867,867
487,746.35235595703,1624.0418701172,746,1624,1751.5413818359,1313.6560058594,985.24200439453,875.77069091797,875.77069091797,1751.5413818359,1313.6560058594,985.24200439453,875.77069091797,875.77069091797,1751.5413818359,1313.6560058594,985.24200439453,875.77069091797,875.77069091797,1751,1313,985,875,875,1751,1313,985,875,875,1751,1313,985,875,875
488,753.96215820313,1645.9774169922,753,1645,1767.9375,1325.953125,994.46490478516,883.96875,883.96875,1767.9375,1325.953125,994.46490478516,883.96875,883.96875,1767.9375,1325.953125,994.46490478516,883.96875,883.96875,1767,1325,994,883,883,1767,1325,994,883,883,1767,1325,994,883,883
489,761.64898681641,1668.1812744141,761,1668,1784.4871826172,1338.3654785156,1003.7739868164,892.24359130859,892.24359130859,1784.4871826172,1338.3654785156,1003.7739868164,892.24359130859,892.24359130859,1784.4871826172,1338.3654785156,1003.7739868164,892.24359130859,892.24359130859,1784,1338,1003,892,892,1784,1338,1003,892,892,1784,1338,1003,892,892
490,769.41369628906,1690.6567382812,769,1690,1801.1917724609,1350.8939208984,1013.1704101562,900.59588623047,900.59588623047,1801.1917724609,1350.8939208984,1013.1704101562,900.59588623047,900.59588623047,1801.1917724609,1350.8939208984,1013.1704101562,900.59588623047,900.59588623047,1801,1350,1013,900,900,1801,1350,1013,900,900,1801,1350,1013,900,900
491,777.25708007813,1713.4067382812,777,1713,1818.052734375,1363.5395507812,1022.6547241211,909.0263671875,909.0263671875,1818.052734375,1363.5395507812,1022.6547241211,909.0263671875,909.0263671875,1818.052734375,1363.5395507812,1022.6547241211,909.0263671875,909.0263671875,1818,1363,1022,909,909,1818,1363,1022,909,909,1818,1363,1022,909,909
492,785.17980957031,1736.4344482422,785,1736,1835.0715332031,1376.3037109375,1032.2277832031,917.53576660156,917.53576660156,1835.0715332031,1376.3037109375,1032.2277832031,917.53576660156,917.53576660156,1835.0715332031,1376.3037109375,1032.2277832031,917.53576660156,917.53576660156,1835,1376,1032,917,917,1835,1376,1032,917,917,1835,1376,1032,917,917
493,793.18280029297,1759.7431640625,793,1759,1852.2497558594,1389.1872558594,1041.8905029297,926.12487792969,926.12487792969,1852.2497558594,1389.1872558594,1041.8905029297,926.12487792969,926.12487792969,1852.2497558594,1389.1872558594,1041.8905029297,926.12487792969,926.12487792969,1852,1389,1041,926,926,1852,1389,1041,926,926,1852,1389,1041,926,926
